"DistC_10w_B4" "DistC_10w_C1" "DistC_10w_F6" "DistC_12w_A4" "DistC_12w_B1" "DistC_12w_E3" "DistC_14w_A3" "DistC_14w_C3" "DistC_14w_E4" "DistC_6w_A2" "DistC_6w_B2" "DistC_6w_F7" "DistC_6w_G3" "DistC_6w_G4" "DistC_6w_G5" "DistC_8w_B3" "DistC_8w_C2" "DistC_8w_D4"
"Kazald1" 0.395077 1.03464 0.851974 4.250385 5.111883 4.716379 7.225213 0.734812 1.35411 8.399614 5.79824 6.90217 10.68029 7.433895 10.403934 7.2771 4.654637 4.401207
"Kazn" 3.0948937 3.801856 4.3358209 2.5763049 2.6819867 2.7355579 4.0827492 0.756435 1.7195488 3.8897864 2.63413385 2.6827862 3.952840079688 3.6233074 3.871103993252 3.3082695 4.0169432 4.3084038
"Kbtbd11" 0.3813771 1.446966 1.667568 1.614418 1.998251 3.66383 5.92754 0.350851 0.126467 8.44102 8.91302 9.667628 8.283291 6.79108 8.5361 4.454734 3.848129 5.150636
"Kbtbd12" 0.30009418 0.15685677 0.207931 0.3217569 0.24707892 0.367085 0.145827 0.334087 0.3529021 0.5300254 0.188902 0 0.6229546 0.1779342 0.2560462 0.3019722 0.106767 0.1653163
"Kbtbd13" 0.436437 0.375296 0.750859 0.630308 0.26364 0.331746 0.538274 0.10723 0.334679 0.778437 0.555823 0.51463 0.415475 0.436454 0.229465 1.02868 0.536359 0.394536
"Kbtbd2" 9.486945 8.256557 12.237912 6.75048 8.307499 11.20253 15.87116 2.1968 4.148739 16.12683 14.86726 18.22563 13.30686 14.26458 16.69897 19.822298 11.28721 16.49763
"Kbtbd3" 2.241918 1.275488 0.752386 1.887505 3.03071 2.073745 1.409494 4.7428 4.07982 1.302481 1.114868 1.432507 1.552341 1.137754 1.280731 1.921373 1.426095 1.126383
"Kbtbd4" 4.07396625985 3.36279 4.595698 4.158647 2.8171267 4.768635 6.2514451 0.716357 1.423495 7.88437 5.347649 5.3065774 3.8768145 4.4965785 3.924379 4.7387721 4.015618 5.318825
"Kbtbd6" 0.561972 0.37147 0.739248 0.3945709 0.384213 0.570728 0.466657 0.2209954 0.1990854 0.54263 0.626635 0.3597984 0.3413344 0.2397972 0.331112 0.41056 0.457687 0.652412
"Kbtbd7" 2.62836 2.28278 3.84779 2.05592 2.20689 3.57113 6.71721 0.736125 1.05576 8.27972 7.25347 7.52778 5.45581 4.51402 6.15236 7.07712 3.4176 5.37658
"Kbtbd8" 3.85731 3.641865 3.723014 1.214532 1.3570800151743 2.044236 2.535061 0.655033 1.37461 2.3218166 1.730419 1.964071 0.597269 0.8831353 0.662131 1.425886 1.484335 2.598410272707
"Kcmf1" 116.36498828799 72.2179685 60.1457009 66.5082177 68.430873 58.811141 52.939347 78.61970532 94.5955 48.9901915 56.3809262 48.012983 54.895756 45.1779593 51.5390718 58.061197 64.3125194 61.0764718
"Kcna1" 0.0430339 0.107365 0.2247288 0.0635539 0.273513 0.1265666 0.474654 0 0 0.9341421 1.012 0.736896 0.986871 1.2635876 1.611778 0.8805365 0.134257 0.257904
"Kcna2" 0.066102 0.089154 0.158772 0.157378 0.2434187 0.207835 0.465981 0.00908998 0.00610836 0.5946273 0.8955234 0.638539 0.962326 0.8159445 1.276859 1.147589 0.2044397 0.199375
"Kcna3" 0.324441 0.125116 0.245923 0.221469 0.55967 0.573434 0.229357 0 0 0.351241 0.132006 0.386465 0.123878 0.446035 0.180197 0.449989 1.14002 0.228191
"Kcna5" 0 0.0111709 0.12572 0.0462366 0.0499401 0.115204 0.0782436 0 0.0536359 0.28721 0.248125 0.207506 0.432886 0.396034 0.562524 0.150385 0.139695 0.107208
"Kcna6" 0.13000734 0.05426495 0.2487843 0.14730455 0.0751518 0.1725284 0.7819318 0 0.0362038 0.9541718 0.9516086 1.065795 0.6630607 0.9098764 1.2968431 0.7920519 0.1922632 0.2759843
"Kcnab1" 0.2808502 0.3115489 0.3695825 0.2142387 0.2037212 0.2888445 0.2097134 0.112261 0 0.7625258 0.5410359 0.491818 0.56866037 0.3522067 0.376332 0.5857028 0.23136065 0.9714214
"Kcnab2" 1.59941491349 1.842311 2.8458752 1.8124833 1.7951281 2.7286411 2.875441 0.45641392285728 0.5587837500639 4.2118658 3.0723281 4.278152 3.564829 5.15947 4.03111 4.55192012 6.15813200056188 1.9726537
"Kcnab3" 0.1336447 0.1881444 0.111959 0.129603 0.2150396 0.2193432 0.4390598 0 0 0.251427 0.1854386 0.2912275 0.447289 0.352685 0.305994 0.2370711 0.239911 0.225357
"Kcnb1" 0.5476431 0.7159496 1.692471 0.520776 0.5651439 1.199079 1.641132 0.0440606 0.157889 2.83043 2.101851 1.8843 1.853089 2.31685 2.255312 1.5676233 1.060318 1.04031
"Kcnb2" 0.0063495 0.0426517 0.1149555 0.03983797 0.0800078 0.1445405 0.2003375 0.00986355 0.0132938 0.2368195 0.1853015 0.146567 0.1541179 0.2791275 0.355119 0.2203337 0.0976789 0.1227179
"Kcnc1" 0.0370758 0.00780126 0.0945074 0.0996911 0.1407377 0.1427555 0.1483613 0.03729065 0.0122935 0.3741767 0.108176 0.0886698 0.0900596 0.164799 0.9583807 0.4022508 0.038357 0.0553373
"Kcnc2" 0.00754192 0.0425609 0.0574992 0.0783754 0.0256914 0.0771754 0.0358037 0 0 0.155044 0.2009078 0.1492887 0.1851157 0.1051346 0.1705782 0.05166282 0.2215474 0.3023204
"Kcnc3" 0.25870292 0.0824781 0.489388 0.2047698 0.2396336 0.41853957 0.5435591 0.0257927 0 0.3795641 0.7185111 0.788133 0.6838382 0.670946 0.6299804 0.3043948 0.1952513 0.4158683
"Kcnc4" 0.0129604 0.0934834 0.0850073 0.0211231 0.0949597 0.0971134 0.148855 0.0345758 0.0678069 0.321612 0.214147 0.305517 0.2513986 0.348374 0.402325 0.2851315 0.116899 0.16327
"Kcnd1" 0.209374 0.0917866 0.193641 0.152337 0.237772 0.118471 0.214523 0.0328412 0.0413653 0.419545 0.555105 0.275797 0.263093 0.433849 0.346359 0.21009291 0.2391205 0.1000923
"Kcnd3" 0.2188853 0.7173803 2.2420043 0.5861931 0.6777424 0.680017 2.6193593 0.0626174 0.05674 4.30201 3.526624 3.3664159 3.4126661 4.402529 4.18923 3.7843685 1.1593004 1.524565
"Kcne1l" 0 0 0.201814 0.209054 0.0515652 0.0264034 0.214945 0 0 0.174108 0.16987 0.603975 0.415765 0.242187 0.377834 0 0 0.0367112
"Kcne3" 218.723654 153.112252 90.497687 188.878911 145.85342 267.923636 189.04925 241.79941 243.42099 115.690487 136.169407 85.9479 113.107359 91.515104 73.586276 154.532706 110.645873 93.87052
"Kcne4" 0.504991 0.716459 1.13891 0.864233 0.931373 2.1469122 1.58753 0.431327 0.5594333 1.61604 2.01322 1.48451 1.49608 1.91528768 1.97236 2.5942 1.1693 0.349505
"Kcnf1" 0.0820753 0.478002 0.940237 0.882413 0.541125 0.898307 2.1066 0.0547167 0.0204222 3.72196 3.08214 2.86576 5.23352 3.90732 4.65816 2.5573 1.30701 1.32743
"Kcng1" 0.519777 0.0906174 0.65001 0.493117 0.318492 0.2324342 0.49506821 0.0162007 0.0181432 1.626878 1.95225 1.345866 0.5673 1.316916 2.272261 1.61046 0.526783 0.815785
"Kcng2" 0.0243904 0.0911115 0.342784 1.357693 0.165476 0.625673 1.354623 0.0650651 0.100247 1.499167 1.908242 1.509699 1.284391 0.8397446 1.680117 0.733112 0.3420346 0.850988
"Kcng4" 0.0875152 0.244841 0.682221 0.331359 0.246213 0.346026 0.800547 0.0700213 0.0914941 1.55558 0.8323946 1.03701 1.209731 1.50008 1.68421 1.281442 0.469458 0.43123
"Kcnh1" 0.0189364 0.0235223 0.0882225 0.0243806000976148 0.0131385 0.07166580117447 0.0824232233524 0 0.0188452 0.26691500395113 0.111418 0.17467400293462 0.2113402 0.279117 0.450902 0.07738610558113 0.0521336 0.06016310096443
"Kcnh2" 0.936153 1.2185441 2.449289 2.556808 1.948246 2.146263 3.68953 0.4630795 1.030466 3.9001 4.786049 5.67408 4.079669 5.478235 7.589326 5.22802 2.941636 2.037574
"Kcnh3" 0.1499838 0.0489181 0.2053536 0.0873032 0.0871269 0.192989 0.137664 0.0139817 0.209025 0.29298 0.199716 0.20876 0.139761 0.176892 0.211932 0.2292565 0.600221 0.215711
"Kcnh6" 0.0461129 0.3456506 0.43351787 0.4022863 0.5697841 0.5251232 0.729663 0.0568643 0 2.024591 1.9913 1.450799 2.800249 2.28012 3.522042 1.332521 0.290063 0.522496
"Kcnh7" 0.1578022 0.206983 0.179108 0.184784 0.254013 0.229744 0.172492 0.074981 0.069456 0.1897589 0.30357 0.205993 0.171132 0.225235 0.1765595 0.292956 0.22002 0.238649
"Kcnh8" 0.0230955 0.021931244 0.0717775 0.0773245 0.152334 0.189136 0.0511459 0.0153979 0.0172431 0.1657096 0.223487 0.1014727 0.0992242 0.0847905 0.13827564 0.096758 0.152552 0.149424
"Kcnip1" 0 0.2124977 0.2803459 0.5462003 0.3743422 0.5488511 1.4383042 0 0.1517485 1.629611 3.1838845 2.1398556 1.050163 1.886172 1.8885064 2.163015 0.38048206 0.998836
"Kcnip2" 0.129027 0.410572 0.333220415216 0.2610579 0.936116 0.7548905 0.1474021 0.459925 0.226415 0.7144864 1.251333 0.2217661 0.454102 0.7703564 1.05060619 0.48079520348019 0.3661707 0.5728952
"Kcnip3" 0.34536088 0.2617663 0.530092 0.5583855 0.557935 0.483925 1.124315 0.1430545 0.2435048 1.059795 0.824357 0.902793 0.8833985 1.536185 1.3297682 1.223052 0.729499 0.2342329
"Kcnip4" 0.581067 0.886987 1.738373 1.063376 0.803759 1.091236 1.807486 0.20321046126694 0.291148 3.207953276 2.818182 3.114648 1.582072 2.6643189152 2.193475191 2.735707 0.884893 1.239095826
"Kcnj10" 0.505821 0.767977 1.41002 0.423813 0.741155 0.97045 1.60402 0.188641 0.206525 2.22115 1.65525 1.90418 1.21037 2.52407 1.95353 2.19391 1.50789 1.06053
"Kcnj11" 0.0215773 0.3063019 0.1860463 0.6916158 0.0900239 0.5039927 0.0940499 0 0 0.5999 0.584058 0.384424 0.8102207 0.9289216 1.544977 1.2917211 0.201473 0.2269305
"Kcnj12" 0.0153757 0.028756 0.215778 0.154571 0.0964434 0.0329496 0.26846 0 0 0.434797 0.191387 0.466876 0.736804 0.547561 0.887361 0.45913 0.215768 0.045945
"Kcnj14" 0.0514731 0.120209 0.2416203 0.0994822 0.120924 0.123968 0.112252 0.0171649 0.105794 0.254506 0.2763671 0.144851 0.199678 0.2855687 0.12108 0.202217 0.18039 0.153775
"Kcnj15" 0.384610124731 0.1015168937906 0.05223528 0.0599932368887 0.0909867 0.1105368631323 0.1472913 0.0179539 0.0111556 0.26826554 0.1726402 0.0903638071078 0.254700431497 0.0990822 0.3536516 0.392065335137 0.3568521 0.2072719742089
"Kcnj16" 0.0554096 0 0.043084 0.0258926 0.0288911 0.0395639 0.110666003599848 0.0061570307888517 0 0.154169 0.0894414 0.1890589 0.17589700156968 0.167378230985609 0.086719102560289 0.087113800168004 0.032313002615708 0.027587
"Kcnj2" 1.05678 0.289472 0.62565 0.410469 0.360184 0.656842 0.688849 0.214924 0.379078 0.841984 0.643964 0.767844 0.561335 0.489597 0.517781 0.818329 0.285127 0.846709
"Kcnj3" 0.0442951 0.0228389 0.05196099 0.0193064 0.03393658 0.1246936 0.0621023 0 0.0331691 0.070381 0.123853 0.0812411 0.174349 0.1409667 0.0805383 0.2546528 0.0779233 0.185322025
"Kcnj5" 0.1287932 0.0802556 0.1170936 0.1443477 0.1943798 0.15326732 0.374665 0.0859067 0.2616871 0.540536 0.4237676 0.377235 0.534343 0.389032 0.5015543 0.383672 0.3010919 0.1924095
"Kcnj8" 5.58669 3.94714 6.38381 5.486401 3.97087 6.297452 6.559314 3.54676 4.11102 11.8415 7.488027 9.994924 10.655604 11.832152 9.90603 10.3854 5.95515 2.42227
"Kcnk1" 49.07905 31.36152 63.05203 33.33573 36.3269 49.21099 59.33413 15.63473 23.18412 61.11729 77.14315 70.97071 59.65069 60.81702 59.14568 63.77083 53.04678 79.5172
"Kcnk10" 0.2664344 0.1796436 0.1876028 0.3977055 0.4331218 0.2776221 0.322685 0.0263201 0.1769766 0.2715259 0.6463408 0.4028137 0.3031567 0.3116477 0.48217757 0.9627356 0.3911729 0.5304548
"Kcnk13" 0.442156 0.207300632 0.30949 0.4720367419 0.428596 0.3206831425 0.580849 0.140688215 0.315243998 0.548697 0.261003 0.6237991 0.400792 0.514548 0.45532 0.780357 0.708531 0.169514708
"Kcnk16" 0.1149845 0.0626803 0.1436167 0.357227 0.1917088 0.2036604 0.329949 0 0.184931 0.421571 0.2723112 0.0968777 0.465305 0.467414 0.6237973 0.236908 0.488369 0.1236663
"Kcnk2" 0.1503007 0.135617 0.1102182 0.0807171 0.0626546 0.1836592875 0.224236 0 0.00809118 0.769617 0.0748734 0.360749 0.4727459 0.3142145 0.555973331419 0.4240387 0.06679696 0.1216544
"Kcnk3" 1.090938 0.7091 2.741531 1.612634 1.269506 2.190679 4.322462 0.0757486 0.104416 7.02486 5.12323 6.318958 4.56754 5.82059 6.381046 6.49366 2.292137 2.02278
"Kcnk4" 0.5138118 0.8667928 0.4759488 0.8113116 0.2359601 0.2719878 0.344032 0.162495 0 0.9611547 0.5875415 0.1322764 0.136705 0.2354166 0.0827577 0.1872556 0.164292 0.6237065
"Kcnk5" 4.3149 9.750766 17.32144 19.60718 17.26929 16.28243 23.53948 1.9446 1.51887 37.28495 28.96068 39.30543 44.92857 37.23083 43.53687 24.22586 28.88186 22.97467
"Kcnk6" 19.878 6.62239 13.847 6.74418 7.55641 7.8502 8.79216 2.74435 4.15361 9.20136 11.34235 15.51267 6.0743305357 7.4106200562539 6.776443 10.9995454 14.940076 17.1938
"Kcnk7" 0.19716 0.24761 0.619755 0.534701 0.450487 0.10638 0.468738 0.250968 0.4078335 0.280449 0.864447 0.362871 0.430347 0.772793 1.314912 0.775295 0.46457 0.344221
"Kcnma1" 0.8116738 1.710696 4.6031897 2.1221905 2.12628437 3.045283680565 6.028163 0.062987800329899 0.392843203 7.08977640754932 7.627509954 8.952997631 6.5049437 10.0424239 7.84763052 8.69686614388 3.0793123119 4.11319837
"Kcnmb1" 1.45399 2.15123 3.98621 2.5646 1.6069 2.21077 5.57215 0.563708 0.902589 5.9476 5.38066 4.74766 6.16144 6.8788 6.78262 5.56983 2.98131 2.29991
"Kcnmb2" 0.0744242 0.339088459 0.1776905 0.2417072 0.31507756 0.2232402 0.470979 0.0937102 0.0222589 0.3787622 0.41976774 0.4169743 0.2505361 0.392188 0.329061 0.39769 0.1444183 0.0699743
"Kcnmb4" 0.257042 0.9553802 0.369606 0.4615323 0.4769349 0.5787188 0.408228 0.469888 0.4842016 0.7628141 0.3017993 0.124038 0.820619 0.5224477 0.576088 0.8084419 0.424174 0.248566
"Kcnn1" 0.1283706 0.120437 0.1871156 0.1918113 0.1493647 0.2126743 0.3859935 0.02458128 0.063343 0.624016 0.2378562 1.286093 0.5438043 0.4637701 0.474567 0.5172488 0.329547 0.26673
"Kcnn2" 0.0147493 0.1513137 0.3022274 0.1873359 0.1692704 0.5362928 0.5938303 0.0688679 0 0.7415821 0.9701539 0.8062025 0.7907337 0.717588 0.9716292 0.6360124 0.231497 0.2243343
"Kcnn3" 0.1311069 0.282084 0.801749 0.257899 0.2995133 0.476777 1.12471 0.0548891 0.0286103 2.372454 2.112698 1.852192 1.906046 2.38264 2.86088 2.5403 0.551508 0.767832
"Kcnn4" 8.984311 18.4221636 38.039596 16.446347 15.816262 25.99581 32.70612 3.689816 6.268278 30.397148 29.80352 35.792953 30.463127173 36.615712 32.986027 22.5235 26.8112750011733 31.578354
"Kcnq1" 4.6539 8.13784 15.25329 11.611391 7.585327 17.684782 36.060506 0.988862 1.97239 40.493448 38.944741 38.240148 40.761564 38.096709 51.295949 40.21834 17.560091 23.016803
"Kcnq2" 0.04412101 0.0631188 0.1635172 0.02589236 0.0693056 0.0370711 0.17917426 0 0 0.219041807 0.4363164 0.666251 0.4735797 0.2856488 0.5838244428828 0.2708807 0.1823551 0.2853687
"Kcnq3" 0.0977234 0.0465185 0.2715018 0.0966452 0.3700306 0.1271526 0.0986234 0.00365281 0 0.580739 0.287597 0.274875 0.225252 0.254126 0.563665 0.2577019 0.0713786 0.230363
"Kcnq4" 0.203497 0.466476 1.0736187 0.54379 0.468197 0.543594 1.83583 0.0961066 0.0126629 1.47113 1.23079 2.1029067 1.57447 2.25247 2.175429 2.93184 0.850259 0.827806
"Kcnq5" 0.208195 0.06094984 0.0990435 0.1410456 0.3222078 0.1822359 0.288171 0.0347457 0.0183048 0.5147183 0.4099791 0.58951 0.5861667 0.3188683 0.413037 0.400768 0.2560992 0.330783
"Kcnrg" 0.3843255 0.0390685 0.164849 0.124378 0.2763474 0.134292 0.159486 0.382001 0.218444 0.295249 0.138997 0.145336 0.182719 0.1497848 0.221611 0.414712 0.2615575 0.120141
"Kcns1" 0 0.166127 0.163226 0.12767 0.0530518 0.0951793 0.304728 0 0 0.358907 0.140534 0.459103 0.509181 0.638835 0.41832 0.57892 0.237426 0.0948781
"Kcns3" 0.304019845019 0.4676358 0.3727241 0.613976 0.456717 0.423448660014 1.404204 0.18251826033 0.09093240512 1.369492 1.4198023 1.353634 1.091425 1.267913 1.391143 1.588031 0.704697 0.775819
"Kcnt2" 0.151063 0.0937955 0.1514824 0.1064753 0.1745289 0.2242124 0.2872258 0.0820679 0.1543935 0.2656464 0.2439673 0.4044785 0.3012008 0.2807772 0.511644 0.636874 0.1194729 0.1933843
"Kcnv1" 0.0842731 0.00699714 0.1770801 0.0579992 0 0.0907645 0.130749 0 0 0.211713 0.197169 0.2033245 0.15479 0.2081705 0.149651 0.220875 0.0437483 0.0560398
"Kcnv2" 0 0 0.0148782 0.00493385 0.00664722 0.0750043 0.173751 0 0 0.387114 0.247191 0.239911 0.14805 0.218718 0.21706 0.180601 0 0.0762766
"Kcp" 0.2628123033 0.573403 0.2676318 0.19328409 0.22149351 0.2448639 0.4582389 0 0.2717885 0.709533800273077 0.8516713 0.401455 0.7620799 0.4985731 0.5937615 0.57123041 1.55610330400388 0.424651128
"Kctd1" 1.341134 2.2869481 4.236595 3.115264 3.398676 2.617941 5.170389 1.889578 1.0530692 6.4672576 10.2576 9.401811 7.39331 7.6029656 7.993865 6.351434 4.394791 3.700227
"Kctd10" 35.3772817 31.375764 58.758424 40.167382 32.846604 51.483907 85.870185 7.642754 16.748533 86.3980321 91.0687998 91.7200176 82.6962933 107.786811 91.1349681 76.422147 62.305917 73.6443904
"Kctd11" 2.101 2.38844 3.90285 2.681 2.4577177 3.10214 6.4859104 0.877878 0.851314 8.099038 8.80334 8.946784 7.9037599 9.42266 9.25805 6.424094 6.03183 4.6129
"Kctd12" 9.72738 8.764391 10.5295 7.14318 11.015536 14.2779 21.6698 3.231236 5.37109 25.3143 29.05277 28.5464 19.0026 25.3949 25.4369 29.10988 16.733 20.007396
"Kctd12b" 0.525024 0.342481 0.75596 0.477634 0.5228116 0.713174 1.50855 0.127502130543 0.1325670758679 2.00378 1.822601 1.72387 1.30233 2.183878 1.960791 2.00677 0.732383 0.560034
"Kctd13" 2.4686511 3.5430082 5.037694 4.523216 4.4785 5.350336 4.53904 1.2739 3.055048 6.684942 4.537266 6.158084 6.40934 5.9116831 7.304253 5.932 6.564405 5.27604
"Kctd14" 3.280749 3.5670498 3.72856054 5.291449 3.9632755 4.9425118 5.4395475 4.013453 5.956194 5.900739 5.4088829 4.3491274 5.398123 5.2501779 4.5185826 4.3080646 4.67379001572356 4.04987
"Kctd15" 0.4568217 1.1850050119984 3.02616 2.269749 2.736157 1.509845 3.832567 0.6360137 0.2064022 6.773111 4.89614 5.607111 7.98951061 8.7688419 10.457183 3.63157000879902 4.1185391586 1.7944356
"Kctd17" 11.8279526922 19.962531 44.845988 31.800486 32.527824 36.940548956 66.015243 5.947439 6.920299 94.212314 86.366964 90.092703 102.014906 96.469551 101.39333 77.059243 60.167022 60.570727
"Kctd18" 2.2906187 2.3364424 2.55114542 3.093854 1.9898389 2.0503947 2.4337381 0.686414 1.4577114 2.8755768 2.4739604 2.9339121 3.8245579 3.1443246 2.4703804 3.4690519 2.945111 2.5298283
"Kctd2" 9.593352 12.664823 16.690293 18.484717 17.100708 14.756266 21.012234 7.282583 10.264913 21.957096 20.695568 23.227835 18.447592 23.304021 25.097398 19.487786 20.913139 16.72625
"Kctd20" 19.541239 14.178294 20.5121254 15.469667722783 16.210288 16.605585 19.2582825001698 4.2854524 7.22729 22.9896055 25.166767 20.820101836512 20.016660293691 22.177580655947 21.3319816 23.9205113 20.9236853107703 24.8535923
"Kctd21" 1.02333 1.1701 2.16115 1.79528 1.78758 2.42324 3.68443 0.222368 0.395193 3.75044 3.40227 3.29068 2.65907 3.42509 3.29721 3.54119 2.8459 2.85071
"Kctd3" 11.1310337 12.4450936 17.4965517 11.3179088 13.3749905 12.8625389 12.737933 3.548306 5.489235 11.58587 11.19313 13.0718022 10.7630972 11.34664386 10.534299778 15.4291268 14.3515595 15.6995668
"Kctd5" 67.364855 47.619327 65.715067 39.9096303 39.53634 35.36911 35.432009 19.166979 29.2947 33.040398 40.263398 40.132187 36.876418 41.091211 37.913693 41.330916 54.175782 52.538801
"Kctd6" 3.6498591 4.455468 4.662542 3.584187 3.634423 4.25306 5.73432 2.35503 3.11751 6.238143 5.86819 5.210286 6.467674 4.898633 4.999603 8.2195066 3.887587 4.439706
"Kctd7" 0.984424 1.1112 1.780462 1.290206 1.041966 1.13368 1.623817 0.22561 0.777915 1.592913 2.064566 1.94471 1.89328 2.31459 2.056219 2.762603 2.506782 1.53867
"Kctd9" 10.2269061 7.8872314 11.71604 7.466671 7.822223 11.0975599 9.90801 3.078959 4.8579 8.2624132 12.4436012 11.5611143 7.7857598 9.2798163 7.982736 13.73872 9.5889896 12.6246528
"Kdelr1" 135.66828 125.940523 182.72388 118.432 116.130069 138.856708 194.595296 50.94647 80.589653 213.064007 205.110613 220.40771 194.738661 200.76153 219.9873 204.62036 183.271497 209.866695
"Kdelr2" 117.213 100.491 137.033 77.3196 78.5002 100.743 121.178 47.6183 66.323 133.389 140.209 138.585 109.132 126.028 113.82 134.868 114.549 160.545
"Kdelr3" 38.1688 14.9827 17.9721 18.2952 17.8635 17.1956 16.5618 30.8318 35.6477 21.1545 25.7121 24.5469 17.2971 20.0913 16.2037 22.5241 17.6428 18.5924
"Kdf1" 9.98544 15.989534 29.33643 21.708854 15.493046 20.47059 30.111011 3.17840040189474 6.60448971 32.32846 26.26013 29.053671 37.0371 28.765927 30.5593 31.522572 31.386081 29.40599
"Kdm1a" 19.851778 20.084342 28.6361208 18.013619 21.0486751 28.5556637 36.8117442 5.46983 7.09217 38.555546 41.174829 36.2673093 31.4269667 34.8712158 34.5732001 39.4184965 30.4804909 41.2192457
"Kdm1b" 8.461005 12.710723 16.050621 15.484528 13.0457818 17.156477 22.93622 4.563914 6.233663 20.841933 24.4287 24.13997 23.55829 23.233145 20.96634 27.450043 15.97637 19.003389
"Kdm2a" 8.2760609 9.2702725 22.3412772 9.5113989 11.5998051 16.4638002 27.2670929 0.9049993 1.15365083 33.0535644 33.2583093 33.2095344 24.4020726 32.5544665 35.7984052 38.458925 19.1935846919 31.2165799
"Kdm2b" 5.1397763 5.39112900701174 13.8458341724946 5.8059303 5.643541226013 8.1877091 14.6575076 1.0247969009751 1.33872144257 20.9445544 16.7155858699205 13.2514791 11.1709386 12.029344 12.984319 13.8333774 11.3395789 11.0983781
"Kdm3a" 9.7119843 7.266149 9.764306 8.6913271 11.794021 11.583643224134 13.400866 2.440886 3.503395485297 17.5869205 16.73766525 16.0006212991528 14.095291 13.2624138674965 14.1017190052465 25.4853780083727 14.6305571 18.77666140133
"Kdm3b" 4.36775408 6.2050536 12.0394494 7.2604323 8.9505491 9.7786272 13.7053938 1.3257942 1.6191892 17.0531295 17.6251007 18.1908521 17.7234182 20.2910411 18.317038 18.713077 14.4565968 16.661122
"Kdm4a" 3.834065 4.9793607 11.22870745351 6.38043688 6.71389 8.177517 13.994377 0.7488244 1.211274969 17.3407829 16.53996643 18.604676 19.266978 17.806232068616 19.91556264558 19.5349 12.88898 17.8773922
"Kdm4b" 2.975629 3.827499 9.606564 4.404153 4.952361 6.527721 9.811955 0.594546 1.097306 12.762765 14.00078 14.611005 17.025835 19.77928 15.72627 17.28999 9.72603 14.258501
"Kdm4c" 3.41898 3.31947 5.41734 3.62768 4.11074 4.92304 6.04646 0.946902 1.190024 7.82145 7.30737 7.46729 6.7021 6.66221 7.38263 9.59186 5.77634 6.86905
"Kdm5a" 5.137372 4.2684988 7.4247020067521 4.2733012 6.6171946 7.7091928 10.3660287 0.662233 1.1837908 11.364121 11.5522384 12.790496 12.3764283 13.4377658 11.5309602 14.2283899 11.0302211 12.582584
"Kdm5b" 2.8370389 2.557318 5.565221 1.9928945 2.4397606 5.2784298 10.4505302 0.261672768 0.5191483 13.44343 20.19809 13.93744 10.5149781 15.0579259 16.3194943 10.1266899 5.8354524 11.0630781
