"";"logFC.W1";"logFC.W2";"logFC.W3";"logFC.W4";"logFC.W5";"logFC.W6";"logFC.W7";"logCPM";"LR";"PValue";"FDR";"logFC.W0";"module"
"Tube1";0,0464425915202948;0,713459399081929;0,404954041244631;0,22963684263464;-0,0633437571091712;0,255189454732667;0,108576268064967;1,78603984092058;5,83686542595133;0,558921852666505;0,731244850430456;0;NA
"Spsb3";-0,0208398221816533;0,159627251900785;0,183617351085213;0,257379821982378;0,321432750423653;0,469262100536389;0,278597506377766;4,45622383837592;5,83613719171273;0,559007970126514;0,731296663864957;0;NA
"Ppm1f";0,146547276436629;-0,0936115807074478;0,0155766283324577;-0,180134727581441;-0,411112543235591;-0,277318482218339;-0,318560152160728;3,51833246333236;5,83550659258516;0,559082545359944;0,7313283444317;0;NA
"Rnase1";0,139514904168154;-0,135355780703514;-1,21310837088447;-0,335322492995239;-0,119953814469362;-0,011669185998832;0,260977433457982;-0,954374475191945;5,83514575852929;0,559125219442122;0,7313283444317;0;NA
"Mvb12b";0,0163858888474012;-0,0236502848673353;-0,0597555120469824;-0,247072197996221;-0,487824844231429;-0,391005067936099;-0,479319304850122;2,75635374512459;5,83388115726834;0,559274786355242;0,731446388217449;0;NA
"Zfp953";-0,216669627696146;-0,197696758705499;-0,269887308210587;-0,116681241050133;0,0743610368735674;-0,621829555290559;-0,447466851458278;2,60142128719866;5,83359599104218;0,559308515401996;0,731446388217449;0;NA
"Kcnk7";-0,0208237685555842;-0,613181264015272;-0,289435225939857;-0,591058391736583;0,131767556000838;0,536604414781715;-0,179620021574369;-0,62497125154696;5,82978118280534;0,559759791389292;0,731975666657443;0;NA
"Gm19221";1,26994290226156;0,880624902283085;0,375094546366257;1,07480225716976;1,20228934277485;0,332284403201429;1,20843461992084;-1,53778343925265;5,82787645117403;0,559985159131183;0,732209470380943;0;NA
"Myo18b";0,764944900845112;0,322001107433774;0,505049549648802;-0,105981929564925;0,342821842651093;0,188562726129881;0,869673464302392;0,127109684458595;5,82567107583846;0,560246137106573;0,73244818592468;0;NA
"Nudt16";-0,161733450654605;-0,0738195491705712;-0,144213288090321;-0,127550854452526;-0,0220243704569121;-0,193834411575173;-0,577748519789637;4,03601939870183;5,82539975765672;0,560278246964139;0,73244818592468;0;NA
"Utp11";0,0453293759517525;-0,0255867177885722;0,170970417868136;0,253865385979643;0,183090332642777;-0,106275670160365;-0,164983055747058;5,57642243689521;5,8251526815453;0,560307488367646;0,73244818592468;0;NA
"Upf3a";0,00645515517455464;0,170155509705439;0,0126846400389798;-0,206257652588343;-0,300086779802871;0,115034806157728;-0,0730875456589483;4,87962084355771;5,82434428659424;0,560403165307949;0,732512351593912;0;NA
"Eml4";0,241599952664371;0,0978026844121116;0,0378718899744203;-0,121633290086692;-0,214850061856073;-0,124123570806996;0,0239601938564553;6,172139501376;5,82245303356516;0,560627024428062;0,732680294334192;0;NA
"Zfp639";0,0148266387774675;-0,116044121520231;-0,0178677280396979;0,309520658229984;0,443939622187934;0,129915395600748;0,114369968522324;3,59582070867084;5,82214803056877;0,56066312906342;0,732680294334192;0;NA
"Prr7";-0,538245870812955;-0,0788219340903669;-0,0929007625084967;-0,229701434290704;-0,195063147451549;0,608073483531202;0,0646340795360597;0,272185655954728;5,82207769303333;0,560671455357757;0,732680294334192;0;NA
"Rhno1";0,0537970400916105;0,2017038614759;0,187036264927939;0,283321384620254;0,111160697753901;0,461343851531376;0,441706097099832;4,18381834132392;5,82100976986482;0,560797877185589;0,732784593177513;0;NA
"Clba1";0,172271199154498;0,0194400996955176;-0,0780832871113648;0,284216790517956;0,686029340535613;0,645572368473288;0,365691821580411;1,07838537078205;5,82046825542839;0,560861985852512;0,732807457955057;0;NA
"Stau2";-0,236389782503045;-0,301336783979826;-0,36350055069541;-0,414363229582396;-0,254203832440773;-0,360150274131075;-0,0152700386198953;4,67547555769625;5,81598926468083;0,561392337114343;0,733439448571689;0;NA
"Slc1a4";0,325237946111961;0,121685514733878;0,112009118017647;-0,105251625970062;0,43183813494786;0,380723290370034;0,323707923839228;3,43798518101006;5,81465379588852;0,561550500463463;0,733585124078651;0;NA
"Vmn2r115";1,21099128552545;0,884432651709587;1,25628006156848;1,24555126495692;1,35241363859034;0,92738661632595;1,53534558976371;-1,23709118037812;5,81226966598938;0,561832896491146;0,733893054057311;0;NA
"Nme4";0,121080983469588;-0,146174009268618;0,0852632639324106;0,316732499623933;0,401834923716051;0,0553662349682941;-0,361212761187358;2,24751278084156;5,81183854934315;0,561883966532171;0,733898788885835;0;NA
"Gm20716";-0,0285887475703363;-0,0730538465814466;0,0487639869865361;-0,319144278473117;0,215520864837899;0,0304259290338816;0,00894893857745796;5,56865747075009;5,81085125740523;0,562000926842835;0,73399057748987;0;NA
"Gm2a";-0,0285738411405438;0,0614725109784942;0,117868428886124;0,269721489053128;-0,100735335900234;0,125608038289311;-0,192026936402895;6,24878170494375;5,80898868922485;0,562221599368345;0,734217790951833;0;NA
"Jrk";-0,0691886021412373;0,317871797025256;-0,0931097187063338;0,157513895357406;0,174040084672204;-0,181244671362984;-0,433531772622523;2,38772784837644;5,80822600977254;0,56231196802831;0,734274814064874;0;NA
"Dnajc11";-0,114584049312035;-0,193142958944652;-0,159601684920255;0,0234106506987816;-0,164917232808195;0,191538626794217;0,12337941100492;6,07191628275048;5,80710510496373;0,562444790935816;0,7343872604512;0;NA
"Tdrkh";-0,142135580288754;-0,0720711919510053;-0,102086275158145;-0,054597703200504;-0,577953369579708;-0,713423072480379;-0,814281018397203;0,506872177306742;5,80662171678447;0,562502073769138;0,734401063261782;0;NA
"Yipf3";-0,0338276113655127;0,124558500179718;0,0653321174041739;-0,196521620407291;-0,168433206497553;-0,189494760021274;-0,289506492675613;6,59295318362696;5,80407593427141;0,56280378773823;0,734733965857382;0;NA
"Phyh";0,0770058839597758;-0,21301940498167;-0,178946509936253;-0,103107114448497;-0,0666993466083405;-0,242435427377545;-0,414321965583354;7,29924960493395;5,80282482349122;0,562952082913575;0,734837206738768;0;NA
"Gm15710";0,423409957008558;0,954297503853345;0,3130887664715;1,09066718356667;0,312965937794197;0,585358082033073;-0,0432509214109527;-0,916465893209002;5,80262011197665;0,562976348757694;0,734837206738768;0;NA
"Tlr1";0,0198197607669482;0,323080035633994;0,14615537578774;0,174991685222136;0,0993894630207344;-0,0952916755503727;-0,0959582636526194;6,31035645794664;5,8013828106324;0,563123021788061;0,734909595613176;0;NA
"P2rx1";0,224600056253937;0,193796796585769;0,342489799588521;0,312372431020415;-0,590059690885474;0,637876857432917;-0,29918130188576;-0,357538314118928;5,80136362959059;0,563125295659072;0,734909595613176;0;NA
"Btbd11";0,39578644799967;0,0543351364057304;0,17228121067638;-0,228523121283642;-0,0915377958768046;0,768768397454977;0,211789968319601;0,535638149092537;5,79390995790629;0,564009139771797;0,735969329948155;0;NA
"Sp2";-0,0170156836712408;0,147656000337236;0,168895682321554;-0,0258791430362008;-0,163100817189835;0,244280224415696;0,330038326163407;4,42079154923448;5,79372614993444;0,564030941136326;0,735969329948155;0;NA
"Hnrnph3";-0,128515825757792;-0,226488354944096;-0,146390903078015;-0,00980862325488985;-0,357432268604409;-0,228839771704858;-0,493116111988627;4,32758953899634;5,79282789648347;0,564137486441766;0,736047266542526;0;NA
"Agbl3";0,226617979143433;0,0915800622537493;-0,244523254862457;0,0559144204237248;0,0959577384933549;-0,293752104293929;-0,694847372740426;1,21678180068789;5,78729161951364;0,564794309953697;0,736843095269441;0;NA
"Pask";0,416108498294985;0,465704494195715;0,399772847252896;0,0831240341042422;0,379632522211083;0,748358155067879;0,56741477840896;2,18938858059382;5,78620232369513;0,564923573103814;0,736950582172102;0;NA
"BC005624";-0,109856952303615;-0,214133419929861;-0,305685524917323;-0,0148683487528568;-0,00193778006522954;0,15501760451054;0,0795329906551001;5,20656029075846;5,78539049228164;0,565019916688274;0,737015110775163;0;NA
"Pi15";0,315439139766426;0,152342726575023;0,00311054135763633;-0,262353853107433;-0,3176990499855;-0,831457946986784;-0,275261379620436;0,114074765464904;5,78454711033694;0,565120010134837;0,737084519606762;0;NA
"Alkbh2";-0,209440236946945;-0,391767506999578;-0,0920720990115229;0,200673557508255;0,37168807891523;0,0339676785327674;-0,061011001232631;2,33231894098755;5,78342044280244;0,565253733141185;0,737197776229425;0;NA
"Lzic";0,0560891569084977;0,379636462802672;0,262685182788368;0,371014711532801;0,399354458891884;0,405239805040675;0,139988205392624;4,43253343701803;5,78119019852976;0,565518468612907;0,737481864924696;0;NA
"Pdcd2l";-0,0108038582801894;-0,0848876797583388;0,186936908675059;0,421396493531601;0,337092601833747;0,176451913762235;0,0870180661319101;3,9229189418641;5,77947930040477;0,565721583467181;0,737685554886873;0;NA
"Cdk5r1";0,880759883737113;0,354973491676226;0,898793638542396;-0,206138146811905;0,527190471483297;0,348464135604034;0,712070644922378;-0,658100346422462;5,77739902257854;0,565968582005464;0,737946429448491;0;NA
"Gm6278";-0,128997583024136;1,20715908438238;1,09006185749111;0,989367583873149;1,1580979337909;1,10209214112335;1,12208924784984;-1,85445208853383;5,77563196652785;0,566178417804412;0,738158809579647;0;NA
"2810408A11Rik";-0,247998204087407;-0,416856978707085;-0,348049968342763;-0,385249660723411;-0,42593847406617;-0,598049145788676;-0,872284592847672;1,98302687041047;5,77442136135503;0,566322190100321;0,738285030908561;0;NA
"Pstk";-0,092504745478915;-0,20460395663075;-0,0422553413416834;0,151153535288266;0,28169913424165;-0,119577425237101;-0,246990475976892;3,85498890370669;5,7729777255449;0,566493652530374;0,738447326513767;0;NA
"Zfp968";-0,37311318792459;-0,510731440989609;-0,540752059107308;-0,489710229652218;-0,0312020626460435;-1,13244596122446;-0,235341032922703;0,0469588707594278;5,77167752301766;0,56664809339514;0,738587408751317;0;NA
"Zfp59";-0,0763756523748851;-0,138721199548567;-0,434525806586206;-0,232101342948076;-0,59962798223446;-0,552519900797589;-0,573072843980347;2,17374359735072;5,77119564182931;0,566705335694257;0,738600786519531;0;NA
"Atg10";-0,01455512870578;-0,1959964827623;-0,356491791827012;-0,0601698120921348;0,00048731243054049;-0,594102781488138;-0,63828878892139;1,77328512974672;5,77056098980542;0,566780728336445;0,738637815890715;0;NA
"Lrrc46";0,6354483341488;0,3188968289895;-0,109701990002839;-0,418489784411846;-0,796777277132654;0,0640804952641958;0,280946847534762;-1,24595801054765;5,76930669899826;0,566929739536956;0,738770772067966;0;NA
"Phf20";-0,192804705071263;-0,313341308138456;-0,277879122848654;-0,351992670878975;-0,540132017534769;-0,396533055878591;-0,41744007993772;4,3818989069793;5,76738441372877;0,567158133431705;0,739007141870817;0;NA
"Tmem144";0,38460985744544;0,178544167948486;0,116214342103347;-0,259132351144762;-0,307664899240208;-0,19087915064073;-0,0863071994051709;2,22990686520484;5,76675671901551;0,567232718514988;0,739043076198943;0;NA
"Dnajc27";0,322861355286706;-0,344607507497125;-0,140541830024251;0,108757359534308;-0,0730992431011065;-0,268356631567141;-0,546591638698;1,51578085622386;5,76583828711515;0,567341855709529;0,739124018517171;0;NA
"Uxs1";-0,0711744231231326;0,0990416390580175;-0,211489871492617;0,0487401811765215;0,229328359442388;0,259153021701456;0,123270009775223;4,87503890177626;5,76503025895674;0,567437879140565;0,739187864433505;0;NA
"Usp7";0,0756844249650834;-0,00403290254523414;0,00951878876090682;-0,18288003329805;-0,183326105636872;0,0893741772639513;0,268762979740658;6,91883180499024;5,76300466888069;0,567678616278482;0,739440199265144;0;NA
"Ppp1cc";-0,129668697759836;0,0735684092041529;0,0463844804663435;0,177838901978332;0,033702115784862;-0,103505950186606;-0,354643717655864;8,1566108719066;5,76047082567909;0,567979803677111;0,739771226361656;0;NA
"Tor1b";-0,00493761505335775;0,134395795209108;0,152816326671216;0,315592484938867;0,290844658906717;0,393375511206052;0,348273091843821;4,82670604348812;5,75781235628493;0,568295859026759;0,740074652817757;0;NA
"F5";-0,385107024644385;-0,116201861053769;0,00963355879688926;-0,843889564461385;-0,0455510879615205;0,152583950310834;0,413764541644304;-0,00640207061435499;5,75771938672354;0,568306912827171;0,740074652817757;0;NA
"Cysltr1";-0,118140834616969;0,260915811863152;0,702323626903262;0,62234954879452;0,504160168974573;0,127668377736297;0,175551407659489;0,93725519354691;5,75650699924578;0,56845106822939;0,740201067972708;0;NA
"Crot";0,0497735728046024;-0,0902158554686247;-0,0232878768033317;0,0432208341683542;-0,0915740447174906;-0,166159164512641;-0,416398462337635;5,32963157296456;5,75447390756645;0,568692832844176;0,740454552213345;0;NA
"Map3k4";-0,14712125539729;0,162368971557399;0,129216483622021;-0,0252027723181822;-0,304078323458327;-0,0679355378815676;-0,127227483771202;5,13578011556986;5,75302004480266;0,568865738355195;0,740618345347829;0;NA
"Xab2";-0,0429898059822716;-0,0144043790459155;-0,0813509798741328;-0,256483518667073;-0,397019813818302;-0,130303199911039;-0,339999669750797;5,01528391598611;5,75209271828155;0,568976032370933;0,740639544195628;0;NA
"Rtl5";-0,0779955786455441;-0,536586858991632;-0,557613720372639;-0,380280982225244;-0,646692146080986;-0,568097034041416;-0,915129876988607;0,82189446766385;5,75209098893981;0,568976238060984;0,740639544195628;0;NA
"Ttll1";-0,28887051952103;-0,261735828268031;-0,208736707166285;-0,485291292466181;-0,641961553221323;-0,566325091692735;-0,275040015407109;2,89873653987937;5,74625552007767;0,569670448116709;0,741481810190487;0;NA
"1700088E04Rik";0,00303988789290294;-0,560939361566664;-0,524411009861593;-0,444349259181096;0,329621761939941;-0,00258651573544566;-0,204479798768801;0,642244130742772;5,7457715311224;0,569728037162658;0,741495380817162;0;NA
"Gm49858";0,548924982101303;0,396126326801576;0,280761284949468;0,528988039608875;0,615485464809946;-0,00321099238945004;0,937743760823076;0,553329084133511;5,74536405145454;0,569776523897535;0,741497103610384;0;NA
"Rab33b";0,048236803386532;-0,0174454104475155;-0,169628187845037;-0,0295924932724268;-0,0674712865826603;-0,318711932017998;-0,390649767164492;4,67287675404882;5,74400579519276;0,569938154493485;0,741646057353631;0;NA
"Plaat5";0,00637505756441108;-0,935939990267927;0,0443148018348525;-0,318657132100564;-0,655127724401692;-1,37922687134678;-0,463203968668231;-1,76572727962186;5,74209184673765;0,570165935812705;0,741881059575218;0;NA
"Rpl27a";0,0195381409442519;-0,0977986218787712;-0,0453826169117039;0,26742650314572;0,324975786180931;0,0494426373274384;-0,0759051226195925;8,0780495311448;5,74060240921583;0,570343215068531;0,741991365036357;0;NA
"Noc2l";-0,166962283338173;-0,0179967578980871;-0,00493823192531615;0,14217336667405;-0,164742787870208;0,24648442153121;0,109390537642842;5,84037217079092;5,74058658186699;0,570345098999133;0,741991365036357;0;NA
"Ltn1";0,0314955075923925;0,0446488652972368;-0,0586457134728144;-0,336524188395248;-0,247532465635481;-0,187642099844791;0,0538270520780783;5,32800440021449;5,73947354248166;0,570477588988055;0,742102321203889;0;NA
"Gpc2";0,172514973279794;-0,351128960424344;-0,0879653353173082;0,0484684991204713;0,350416862011951;0,65691166079417;0,560577662712444;0,113888746517415;5,73766813532303;0,570692514765185;0,742298461512242;0;NA
"2810004N23Rik";0,005294271592658;-0,0754509624138565;-0,112059112061164;0,0669869584798757;0,291036799601534;0,237916597162124;0,222628427245919;4,93159403677852;5,73741378332191;0,570722796257472;0,742298461512242;0;NA
"Pafah1b3";0,170088231130634;0,0965662475448676;0,1208062266831;0,346852672655708;0,280631590268551;-0,0446955058029599;-0,0477183037769166;6,85250725675858;5,73347002656301;0,571192377493746;0,742813813026733;0;NA
"Tmem45b";0,0369569394391362;0,0591998602988769;0,107922538677404;0,18136909582074;0,301241384765981;-0,202319712114762;-0,172178468861528;9,53806937471487;5,73329246529369;0,571213522420379;0,742813813026733;0;NA
"Tle5";-0,211094353295104;-0,127727621455283;-0,187357781729927;-0,265000674535549;-0,437248339163117;-0,351489812406971;-0,502200086294575;8,97010833891472;5,73276011366701;0,57127691908125;0,742834812819073;0;NA
"Tmem238";0,0494192298181106;-0,0938372958966984;0,0287597216144865;0,226543004954498;0,369031799910741;0,15081037254253;0,0726016017644213;5,5872924667478;5,72970505875959;0,571640780957782;0,743246473554271;0;NA
"Kat2b";0,196238026419306;0,272539234150932;0,303705778318243;0,208271044466808;0,444020186241723;0,421620747357783;0,409657655103599;5,47436963075579;5,72751891333143;0,571901197807323;0,743477652916941;0;NA
"Nfe2l1";-0,0754630221596621;0,0594646277687685;0,0290521608189011;-0,0363305777239583;-0,0565618869464284;0,1867519292519;0,382079703072881;7,81555048469459;5,72741848295979;0,571913162089905;0,743477652916941;0;NA
"Fam20b";-0,0685360753795284;-0,181874508869475;-0,303278520101704;-0,432942742191868;-0,279947168095074;-0,418399698330686;-0,279920870331489;7,58979007301433;5,72628756703944;0,572047893508599;0,743591317217213;0;NA
"Slc4a2";-0,165470731774362;-0,167080956577083;-0,0654525779489465;-0,340445951956248;-0,405255557057524;-0,0905934045370092;-0,00998132307485245;6,84436986403415;5,72510611257171;0,572188656146364;0,743705146101985;0;NA
