"";"logFC.D10";"logFC.D20";"logFC.D30";"logFC.D40";"logFC.D50";"logFC.D60";"logCPM";"LR";"PValue";"FDR";"logFC.D0";"module"
"Fam83d";0,219836625817688;0,176524520897648;0,161383522313013;0,148707227832555;0,395664930921321;0,462214599443945;4,02119650890262;2,97067348662288;0,812518524054025;0,999999953898668;0;NA
"Rassf6";-0,0406249656161194;0,0156934523955376;-0,10189662898366;0,023621015080112;-0,127885287391079;0,296183848472914;4,8164107878657;2,97058260413574;0,812529873981612;0,999999953898668;0;NA
"Rps9";0,0509450010942623;0,141037256907452;-0,145632013726007;0,308180886867923;-0,0700828928121529;0,113547746719832;10,1405873486588;2,97000657326203;0,812601807872289;0,999999953898668;0;NA
"Ano8";0,0108865665885657;-0,225055371885434;-0,211856800101108;-0,132592893253584;-0,157746811549384;-0,523820202015813;3,48305519727908;2,96931708249908;0,812687901020398;0,999999953898668;0;NA
"Sox21";0,160875312997138;0,149098428246728;-0,371424267925347;-0,0768358840576949;-0,243708908020067;-0,448765408411424;2,24306581134722;2,96889551095808;0,812740535405493;0,999999953898668;0;NA
"Ndel1";-0,0557373389362936;0,0913215655830812;-0,0728672987005314;0,198192956361122;0,0169349223738257;0,270791845564734;5,66708000024712;2,96757436164056;0,812905459623625;0,999999953898668;0;NA
"Zfp655";0,175213742950789;0,038706586119292;-0,0674770932182009;0,0273005699353503;-0,154171465529176;-0,27026137323003;4,59318528445298;2,96750075899878;0,812914646614294;0,999999953898668;0;NA
"Fndc3a";-0,153804839935424;-0,0497344528491177;-0,0940223525449115;-0,398805390969044;-0,123237056362232;-0,226902775760575;6,94373673588914;2,967396569882;0,812927651169805;0,999999953898668;0;NA
"Frk";-0,110301590482423;-0,0129540451409311;-0,134866528921243;-0,087314951319123;-0,218582277235424;0,175256864506688;6,19329440848286;2,96728308641254;0,812941815548748;0,999999953898668;0;NA
"Ikzf2";0,0695888008263544;-0,0379366439078861;0,292425133030478;0,113174480225122;0,278943759020238;0,4297084627537;3,57365398917931;2,96661756536768;0,813024876572957;0,999999953898668;0;NA
"9130401M01Rik";0,176097771705442;0,276943358806915;-0,0533183625352934;0,378445981977917;0,228029903152486;0,572095871537358;2,80938971127362;2,96564815919801;0,813145847059424;0,999999953898668;0;NA
"Get1";0,0188789152341489;-0,011201483534669;-0,353304068207097;0,24462892464129;-0,164679578785972;0,176186894000055;3,32637982442232;2,96540921000637;0,813175661967132;0,999999953898668;0;NA
"Brca2";0,0766385450566639;0,391212554475768;0,255923292584911;-0,0223576108177564;0,427612739219544;0,592834520077387;2,13553384456221;2,96450034128107;0,813289054791203;0,999999953898668;0;NA
"Cfap36";0,0805966402545682;0,113825474697775;0,106156874009786;0,320356388417473;0,197037669154974;0,47568659790297;3,78098417868357;2,96438352601882;0,813303627662008;0,999999953898668;0;NA
"Capns1";0,0559211034737182;-0,0151231004977315;-0,076117315868041;0,188328755956881;0,0942478894426986;0,334474812145057;8,25620418203041;2,9640839063681;0,813341004281817;0,999999953898668;0;NA
"Polg";-0,0758733766424762;-0,208888220167568;-0,259598166814168;-0,163275510946742;-0,204314000325131;-0,413233272848888;5,33365205533219;2,96370594358724;0,813388151172153;0,999999953898668;0;NA
"Zfp747";0,0819785634833672;0,0987929726634625;-0,0214623758660049;-0,148081212176368;-0,0809460783690551;-0,386416871393703;3,83435818531555;2,96250164404451;0,813538354117616;0,999999953898668;0;NA
"Dhx15";-0,0311381063846671;0,0884442497123289;-0,0499215987251599;0,0992387506500435;-0,0368995559965107;0,313798007260212;6,79767399500567;2,96178402590587;0,813627842008397;0,999999953898668;0;NA
"Oas1c";0,41447497852251;0,357778912828364;0,571128705011985;0,823381329034473;0,496017482893511;0,725387800221964;1,63081772439883;2,96165189927039;0,813644317140589;0,999999953898668;0;NA
"Mto1";0,0642466949720861;0,173053656887047;0,0229242905666244;0,258599334349918;-0,214567109781361;0,271161666729721;3,66239604435246;2,96160034582168;0,813650745338856;0,999999953898668;0;NA
"Rasa3";0,35819601923909;0,418466728218215;0,335027132909096;0,224076343261299;0,369002926447509;0,232615792754002;4,84960539907307;2,9615135524604;0,81366156746972;0,999999953898668;0;NA
"Smarcal1";-0,0290154203869239;-0,0292084129432985;-0,197701390897862;-0,380214212806551;-0,105076076636687;-0,364265521178524;3,96393868150051;2,96149631582081;0,813663716660228;0,999999953898668;0;NA
"Hgh1";-0,0901322786072374;0,0939173169664089;0,229084689543566;0,260973996941007;0,0682172574139327;0,502863245011003;2,93123608745786;2,96096617818358;0,813729814932275;0,999999953898668;0;NA
"Sphk1";0,352165637756468;0,342891677105739;0,41480286642916;1,0781416471444;0,807972003815893;0,520605360427694;-0,104626752343652;2,96093369479559;0,813733864804827;0,999999953898668;0;NA
"Klf8";0,11902060897502;-0,0377323504303701;-0,204631061937155;-1,08428406118882;0,0413894671002812;-0,462751885643516;-0,832829469579622;2,96040415322093;0,813799882245091;0,999999953898668;0;NA
"Ccdc39";-0,249906805353381;0,547462403037893;1,10332177711713;0,356721453974431;0,341437045801714;0,452585165264365;-0,871986539932514;2,95904447963909;0,813969363324759;0,999999953898668;0;NA
"Spr-ps1";0,661110371395363;-0,563788478687465;0,717668706579187;0,724914683096028;0,314663465705052;0,825703325060112;-1,7544456659167;2,95725745153801;0,814192051796648;0,999999953898668;0;NA
"N4bp2l2";-0,0473116063188516;-0,0421585882075143;-0,132220114535279;0,139878674193361;-0,0368806191058406;0,266479352775032;5,2248942459232;2,95704437164322;0,814218599827032;0,999999953898668;0;NA
"Gcsam";0,967384261664301;0,866173657243556;1,20341622685836;0,237675415817599;0,661475829808771;0,500853292523284;-0,701092984716158;2,95638890266322;0,814300259701775;0,999999953898668;0;NA
"Zfp760";0,0601797564554485;-0,278072533431458;0,0327903491533256;-0,255590555705965;-0,245298795894556;-0,74878865817908;1,56571630663277;2,95440438039599;0,814547438549751;0,999999953898668;0;NA
"Slc25a13";0,182397583400516;0,235165935601403;0,319777140871506;0,360808630154067;0,156763622724718;0,384934879975958;5,18246778615557;2,95250336573854;0,814784134863794;0,999999953898668;0;NA
"Rpl18";0,00787856240020112;0,0917428544553584;-0,216459142165645;0,265648413212106;-0,0959267347691148;0,0394727859408585;9,61819144469612;2,95246147935408;0,814789349261132;0,999999953898668;0;NA
"Rbbp4";0,0464707549497987;0,150764513775078;0,00929973171875774;0,256537079734774;0,0732733186995892;0,350946079180405;7,40061527539939;2,95160614709195;0,814895820308371;0,999999953898668;0;NA
"Limd1";-0,0781745525395738;0,108479888290172;-0,0543046199281369;0,0637020702467703;0,0297818390888068;0,295879512670748;5,88576135086448;2,95121987521676;0,81494389780958;0,999999953898668;0;NA
"Csnk1g3";0,0731696280791993;-0,116618027073154;-0,0562478560724041;0,129311501509398;0,0469125444409146;0,268121593358118;5,98622802745078;2,94857456581947;0,815273058673734;0,999999953898668;0;NA
"Sec22a";0,0642993900697911;-0,0325488204482561;-0,137936572169432;0,307064795095431;-0,0465331936128865;0,0810794937024647;4,92757323523853;2,94853934471471;0,815277440256565;0,999999953898668;0;NA
"Unc45a";-0,0805117078488122;-0,0699440995589236;-0,217228536237836;-0,152004853649336;-0,212872100635613;-0,383911807092435;5,74223379225707;2,94719933423097;0,815444120057618;0,999999953898668;0;NA
"Dqx1";0,147743609374928;0,0859176191254666;0,500501158944283;0,13311522203301;0,0802831502564749;-0,00316584728436112;4,17811328342558;2,94719221001496;0,815445006110488;0,999999953898668;0;NA
"Zscan26";0,118109141769478;-0,118577704443423;0,143422296344823;-0,281181204648542;-0,0700461791116359;-0,2858039781738;3,7316140332063;2,94706252657845;0,815461134899547;0,999999953898668;0;NA
"Kin";0,0947069239967309;0,0548317783583705;0,0542318075761911;0,0550325831897976;-0,0418591783192704;0,471369070756499;3,46174835023237;2,94698676341534;0,815470557426323;0,999999953898668;0;NA
"Rilp";0,0517932021551042;-0,116591468183667;-0,0472085613779737;0,1653598718311;-0,147819327544297;0,451467922874434;2,71526325238249;2,9464051892407;0,815542882500564;0,999999953898668;0;NA
"Akt2";0,0249765914719817;0,189748780296368;0,0897089234865113;0,175242984757238;0,146268017688346;0,370916477419511;5,76148943195091;2,94520277466605;0,815692391979056;0,999999953898668;0;NA
"Fam76b";0,47041402212504;0,217171490093309;0,363439860048485;0,343126108682576;0,328991794297377;0,391965377016652;4,25495028327463;2,94472648621405;0,815751605282498;0,999999953898668;0;NA
"Aspm";0,0780932384737425;-0,0128751811194945;0,323808468225261;-0,114859690002879;0,296994489249836;0,350172049704189;3,25726413134087;2,94387431820671;0,815857536208336;0,999999953898668;0;NA
"Wdr60";0,0367583091976556;-0,179951048873592;-0,0452897586029766;-0,278097244944208;0,00833845396386607;-0,568602336027212;2,66212621251151;2,94337686547146;0,815919365860604;0,999999953898668;0;NA
"Tango2";-0,168809826297812;-0,164481264413325;-0,42965936458556;-0,0862134718982216;-0,455243593808884;-0,197398323091513;3,92343003996158;2,94297699101961;0,815969063260279;0,999999953898668;0;NA
"Tmem203";0,111439558401568;-0,209168010145896;-0,108758540006057;0,322136626627491;0,085061999440069;-0,138804612118198;3,3333873198416;2,94279990575776;0,815991070720664;0,999999953898668;0;NA
"Nphp3";-0,0560310724004756;0,24658833010269;0,472244644042521;-0,124711481471247;0,00219431753404318;-0,459749914124691;1,45607643466013;2,9415382666878;0,816147841998287;0,999999953898668;0;NA
"Celsr3";-0,342755851232685;0,150866501658356;0,00791187533979093;-0,271052419096939;-0,555813134207694;0,612150105359341;-0,93170844146264;2,94153344372553;0,816148441231367;0,999999953898668;0;NA
"Dhrs7";0,107759204380224;0,0186102420857642;-0,017194912307784;0,0647731122748417;-0,226237294201449;0,187983557002383;5,52831233929337;2,94148075272246;0,816154987836314;0,999999953898668;0;NA
"Mapk14";-0,185277179969721;-0,10571628649975;-0,246017911321203;-0,307167400978832;-0,188834266883691;-0,377545183033837;6,30271267232945;2,94052378316546;0,816273875920043;0,999999953898668;0;NA
"BC029722";0,206051170356403;0,206811213655874;-0,0254340741365027;0,0556986502236374;-0,034222478059265;-0,243489069634662;4,10113585221656;2,94012845087554;0,816322983621168;0,999999953898668;0;NA
"Hpcal1";0,153010999927179;-0,0547501114058305;0,179322382126816;0,0726197653321752;0,040750034389757;-0,207365925367123;6,2739902904895;2,93975459460701;0,816369420377683;0,999999953898668;0;NA
"Parg";-0,187908749104702;-0,131151598645296;-0,271088377675447;-0,0886472417769441;-0,0121830698433473;0,174842129740788;4,84340308809298;2,93970592656598;0,816375465213832;0,999999953898668;0;NA
"Bcl11a";0,11683546327477;-0,0367006490416021;0,0638406727933989;0,139511880999028;0,482623940782357;0,29314934651472;3,26896726281954;2,93894652772324;0,816469779817784;0,999999953898668;0;NA
"Zfp653";0,329594263209151;0,549106892752082;0,381456279773975;0,62738987094228;0,0381932457388764;0,725975968799779;1,30955926524572;2,93796622263654;0,816591511064668;0,999999953898668;0;NA
"Ap1g2";-0,114133607349367;0,122754482351249;0,274685105520144;0,0355830894577308;-0,141831620228789;0,0502251393863099;5,35660260247762;2,93755019863202;0,816643165118909;0,999999953898668;0;NA
"Pias3";0,100572285132892;-0,136401292987898;-0,250787209499447;-0,156347923083657;-0,0079646611261851;-0,368573309578614;3,99423199135366;2,93694789361165;0,816717941168154;0,999999953898668;0;NA
"Ppp3cb";0,104555590443104;0,108153779701129;0,081839660031163;0,272084598890938;0,109100232851449;0,361107133264026;5,87824397130464;2,93674781297066;0,816742779336989;0,999999953898668;0;NA
"Camkmt";0,14315507793474;-0,151660704672593;-0,285216496499954;0,0603936989373151;-0,283028832263142;-0,367993868480915;3,04568868968966;2,9366870362975;0,816750324023078;0,999999953898668;0;NA
"Nanp";0,00329150019710166;0,091087593065373;0,235431660361533;0,241830718186543;-0,210703175378256;0,00967817152231329;4,24976007173953;2,93606652983096;0,816827347616144;0,999999953898668;0;NA
"Ncald";0,100351737856259;0,019428653526198;-0,144479532163033;-0,252554205639513;-0,176905359546068;-0,167293091057949;5,46028281742856;2,93407595986499;0,817074378995041;0,999999953898668;0;NA
"B230219D22Rik";0,0796282887116712;0,147372734625142;-0,105688348154335;0,0085515419678936;-0,0402972724405902;-0,248216797725727;5,6507671142722;2,93306461597263;0,817199853407907;0,999999953898668;0;NA
"Sel1l";-0,232855705128331;-0,119509811259318;-0,204013683276264;-0,400803484005046;-0,246399111411574;-0,291886348000003;6,7632651507286;2,9329452330287;0,817214663370405;0,999999953898668;0;NA
"Zkscan2";0,553170625563049;0,576487948538937;1,10423808698487;0,183920169995143;1,09144694431964;0,997443286107607;-1,42074560841741;2,93174809729946;0,81736315536491;0,999999953898668;0;NA
"Cpa2";0,281629005513019;-0,310220192267221;0,537083814238592;0,766429288806746;0,72365694676216;0,182221601375718;-0,652936518985941;2,9317181440319;0,817366870335087;0,999999953898668;0;NA
"Dvl1";0,00061555166532174;-0,0865592255270649;-0,0574859140931038;0,208306162393548;0,174032531090417;0,285814154926845;4,60945319902801;2,92976776461791;0,817608723525458;0,999999953898668;0;NA
"Zgpat";-0,0704216889349012;0,174482793889349;-0,0268561157798384;0,149085268814677;0,226912071411486;0,393293308814378;3,83293006967418;2,92965707457348;0,817622446858233;0,999999953898668;0;NA
"Amdhd2";0,170472187232043;0,144868876786801;0,0711918680565445;0,345135147505472;0,130939665752359;0,322554307722404;5,87329056328752;2,92884135592394;0,817723570957398;0,999999953898668;0;NA
"Atf6";-0,167390109703532;-0,16640609255792;-0,134068913882209;-0,330972452529514;-0,22991075471712;-0,370488761427018;6,04193568264483;2,92843854402492;0,817773501718677;0,999999953898668;0;NA
"Olfr667";-0,424307757060011;0,103210026255482;0,456148786812493;-0,206648721531496;0,316462365793848;-0,675380611809906;-0,555219520572931;2,9283362390542;0,817786182399366;0,999999953898668;0;NA
"Rcn2";0,106369224751798;0,301536620894974;0,216495435093582;0,21355439655749;0,212194112077806;0,408511234552008;5,27409667360923;2,9279702338367;0,817831546729046;0,999999953898668;0;NA
"Ints8";-0,146812584229552;0,138436201586585;0,0244505644571052;-0,0316106741908876;-0,00491563451062238;0,312406278950329;4,34311504644753;2,92776980570934;0,817856387403011;0,999999953898668;0;NA
"Slc25a16";0,282026105283693;0,0272798248701186;0,0401997482355829;0,201225232807674;-0,0245751494649588;-0,102422375251212;5,0019179654012;2,92689240898732;0,817965119520167;0,999999953898668;0;NA
"Atg16l1";0,0132806553068048;0,0237538387473531;-0,176442420490657;0,147084834179096;0,0293538782458969;0,349757965040951;4,14072014770523;2,92678500787444;0,817978428091255;0,999999953898668;0;NA
"Plp2";0,0300032578079873;0,039128889848049;0,0155480806925231;0,151547675180317;-0,0336404683802374;0,349873182974489;8,10444183227021;2,92676989663458;0,817980300574192;0,999999953898668;0;NA
"Ildr1";-0,0808756550284383;-0,030103802639699;0,012758382604743;0,196840232545217;-0,245181858766364;0,0141138464021422;7,48782028173282;2,9258005622225;0,818100403113938;0,999999953898668;0;NA
"Trim7";0,678191504623425;0,100856022738769;0,364842819843223;-0,149681330310822;0,176201520724502;-0,0355558540761923;1,11225710118473;2,92561456465521;0,818123446154529;0,999999953898668;0;NA
"Ybx3";-0,0158949025706448;0,0264147469810377;-0,0445196069501236;0,0751219828231364;-0,0360825261311767;0,336728954785037;8,15822204374266;2,92525604508933;0,818167860541305;0,999999953898668;0;NA
"Zdhhc2";0,0211344873993733;0,0321836374309433;0,111586637055126;0,131829836171006;-0,0906497067404323;0,356782375034609;4,4928516907364;2,92393821269674;0,818331092086062;0,999999953898668;0;NA
"Srpk1";-0,092308361859327;-0,0989418141214063;-0,111719349597096;-0,0102412096194146;-0,0739153214772838;0,24817375067095;5,56494549345592;2,92331034252859;0,818408848466978;0,999999953898668;0;NA
"Tmem219";0,240677609316197;0,124230025897443;-0,0481361831488231;0,323847017035612;-0,0227891699269364;0,0162634327506991;4,66610839501105;2,92172922491779;0,81860461659864;0,999999953898668;0;NA
"Cfap300";0,0970891095755397;-0,337559682316228;0,277299454466067;-0,141016598776985;-0,32365965940753;-0,687235683551974;0,866275421133373;2,92160490299077;0,818620007259134;0,999999953898668;0;NA
"Cep63";0,146830173148115;-0,212626951653532;0,0430303941182196;0,16230460664071;-0,0783450101345198;-0,124615432961037;4,80501572364427;2,92104171316678;0,818689723950269;0,999999953898668;0;NA
"Oma1";-0,0744703066043441;0,117981635043915;0,0278748174944696;0,139142937460611;-0,0638212088843057;0,335999874001779;4,47060147006803;2,92008411028778;0,818808247980448;0,999999953898668;0;NA
"Slc31a1";-0,152565893801461;-0,117850288405613;-0,0784288032135136;-0,280423074073984;-0,161960218657101;-0,413497321385593;7,95216158043615;2,91859941420161;0,818991969675686;0,999999953898668;0;NA
"Zbed4";-0,0868610864089223;0,178067838753778;-0,0847094038991885;0,0786284016340606;0,148832971735319;0,307353934461685;4,66978239513203;2,91846444812762;0,8190086683646;0,999999953898668;0;NA
"Rpusd4";0,305506158029972;0,0833002676979393;0,087037485166126;-0,10513124881035;-0,159374692051788;-0,14303320449492;3,66180949474256;2,91707176225665;0,819180954143773;0,999999953898668;0;NA
"Dennd4a";-0,037921006713885;-0,111077919300561;0,0873730852515287;-0,139490100440553;0,0314449690320224;-0,444976552942373;3,65624950997659;2,91552801757299;0,819371874999261;0,999999953898668;0;NA
"Azin2";0,127904575242263;-0,289625716694549;-0,273883456181533;-0,149312735221928;0,130240132628131;-0,648331536339488;1,47049646601231;2,91457940445193;0,819489166459566;0,999999953898668;0;NA
"Cluh";-0,0417522357244711;-0,079537562777963;-0,135950469794585;-0,22765172568012;-0,308056573091506;-0,324238899304032;7,02293926128554;2,91294351150011;0,819691388093985;0,999999953898668;0;NA
"Fam98c";0,135867503467854;0,173385281211217;0,223675339421632;0,341677127349311;0,194567963329742;0,363562751751054;5,87755440896459;2,91293247609674;0,81969275203083;0,999999953898668;0;NA
"Zfp746";-0,144449915788529;-0,334193113327802;-0,420022593836626;-0,418230843472331;-0,199411345834217;-0,189630745841098;4,24770556195906;2,91267615620995;0,819724431472434;0,999999953898668;0;NA
"Exd1";-0,402344255900505;-0,133790961186647;-0,745803790412095;-0,575358045042708;-0,191818933021955;-0,751228946993519;1,03893419730738;2,91263567787234;0,819729434188504;0,999999953898668;0;NA
"Gm20716";-0,0756514403757492;-0,0579963912518302;0,292383829428372;-0,152934809472799;-0,077417116469217;-0,0813066065632697;5,44455150585982;2,91244854582864;0,819752561338707;0,999999953898668;0;NA
"Pard6a";0,724081160373502;0,437809998168458;0,551430820110419;0,357500775411425;0,500998635671408;0,755834467019307;1,89661697804776;2,91122040221496;0,819904324271593;0,999999953898668;0;NA
"Marchf2";-0,0245018731877253;0,0368360675802859;-0,156191403541759;0,0532494383601033;-0,117098690812088;-0,317946047359611;5,39219961077233;2,91063496205558;0,819976655433906;0,999999953898668;0;NA
"Il11ra1";0,105922364328137;0,0906209048923261;-0,24174995512923;0,0418801375711773;0,0636762603590988;-0,261137671471373;4,46381292694481;2,9086360467838;0,82022356177395;0,999999953898668;0;NA
"Dhrs4";0,11214017951485;-0,0222571442806741;0,00170228084151443;0,00978403053183208;-0,187312321904344;-0,262469931766245;5,48748806588597;2,90794110317634;0,820309379644593;0,999999953898668;0;NA
"Smndc1";-0,0610181370623353;-0,0380956956694676;-0,0310241544093613;0,153887988970584;0,0722253340928988;0,307806966694131;5,0859932903803;2,90677408078702;0,82045346884242;0,999999953898668;0;NA
"Umad1";0,219776012010675;0,187043202827389;0,157673542098534;0,361815579835265;0,0284265267590794;0,284446684067897;5,30560375633353;2,90608399213117;0,820538657407862;0,999999953898668;0;NA
"Rhno1";0,0747194740524587;0,0466871147065702;0,116240914155919;0,248347419178346;0,176597256923419;0,479369306631049;3,69821260953654;2,90266661758354;0,820960354825916;0,999999953898668;0;NA
"Pax6";0,331190910533744;0,279068898668169;0,0675294223277364;-0,51494513292963;-0,544139130684341;-0,273698528622508;-0,18660682961414;2,90244809192914;0,820987311216827;0,999999953898668;0;NA
"Map2k1";-0,0853408912013184;-0,255035888261734;-0,337351325146256;-0,199584752091332;-0,259723379236519;-0,3727516280138;7,49486894598992;2,89940489571139;0,821362591029811;0,999999953898668;0;NA
"Snx5";0,148995931181522;0,132382659480526;0,245227491465788;0,34714375746581;0,243437152833426;0,378486853872062;7,43180264167279;2,89892582844837;0,821421648756554;0,999999953898668;0;NA
"Cyb5rl";-0,240414526058126;-0,166796764629386;-0,320784602057494;-0,168091598825608;-0,63528336940829;-0,650312163594927;1,99463872640753;2,89813698817966;0,821518882501024;0,999999953898668;0;NA
"Gm49342";0,00616812061393411;0,256057860794847;0,301849962234409;0,213920070835382;0,0284238894675681;0,321667516428253;4,6760759523973;2,89761082683428;0,821583729905937;0,999999953898668;0;NA
"Pawr";0,0675079844725953;0,0582846161179426;0,0452267581911278;0,224983560649211;0,0960013545899779;0,358335119553919;5,5574507760466;2,89683263550618;0,821679627158466;0,999999953898668;0;NA
"Mpv17l";0,324860044924294;-0,12115419783514;0,0097942033035917;0,244579732880972;-0,243159150219471;0,210746759955271;2,74565283771096;2,89536496066115;0,821860451438038;0,999999953898668;0;NA
"Rnf214";0,00988702706007616;-0,175837109957414;-0,0839268321710135;-0,422345443501755;-0,153398901575883;-0,333467374637951;3,83053262812064;2,89530512739125;0,821867822098281;0,999999953898668;0;NA
"Gm4787";-1,09444612421272;-0,650228174671458;-0,867129887765178;-0,869013966707949;-0,868513878664396;-0,114461160360707;-1,42348559597319;2,8948877933914;0,821919229736578;0,999999953898668;0;NA
"Timp4";0,0517828635723742;0,0947386411882897;0,25011148043623;-0,0347591477055389;-0,124319571002943;-0,414672981471723;3,01931906293538;2,89485630656184;0,821923108151048;0,999999953898668;0;NA
"Slc12a9";0,131733742734131;-0,0698532326668328;-0,271668842037;-0,0958916555062148;-0,241958071279354;-0,36504732625917;3,5887589987642;2,89419711933306;0,822004298691942;0,999999953898668;0;NA
"Atl3";0,0570219955918998;0,0855619446052001;0,0918525040372738;-0,0772850181993304;0,149750834131402;-0,230085020853733;6,57638836318969;2,89165546744471;0,822317252208829;0,999999953898668;0;NA
"Colec10";0,0616877612141396;0,0716506431284017;-0,063664376001799;-0,522591029442486;0,275781515351384;-0,28386414326321;1,72667059442114;2,89163018195976;0,822320364844852;0,999999953898668;0;NA
"G2e3";0,360040072561754;0,388262518545271;0,482948475038963;0,305652418732021;0,185429600295858;0,278968272950661;4,30668984454688;2,89100706927491;0,822397065072661;0,999999953898668;0;NA
"Sdhaf4";0,186451589860841;0,314058461506924;0,268338203139679;0,434367279046595;-0,0197426741031999;0,193353087107375;3,75029696154948;2,89064519314766;0,82244160494582;0,999999953898668;0;NA
"AI987944";0,200467626261166;-0,323540319662651;-0,246587502983418;-0,21646454749953;0,0129455601704872;-0,195958413429573;3,2081595310833;2,88965200574322;0,822563830993487;0,999999953898668;0;NA
"Usp27x";-0,470129273951523;-0,161623554545425;-0,820558775501899;-0,745416966350211;-0,679846242072943;-0,553200891519336;0,779514343071527;2,88937337920582;0,822598115823379;0,999999953898668;0;NA
"Ino80";-0,0746047520945853;-0,131945198407996;-0,124527886938877;-0,373923638323964;0,0587956929193978;-0,249469618196882;4,38288984977628;2,88874883123674;0,82267495940936;0,999999953898668;0;NA
"Acsl1";0,0211465960087834;-0,163306530659131;-0,114275968973356;0,054528819814823;-0,0283739880782196;-0,319217493591147;5,34143847848329;2,88844909670595;0,822711835086389;0,999999953898668;0;NA
"Rnf170";0,273052635915796;0,17041885967907;0,142296406602649;0,324605125698138;0,175354081386248;0,491305423190069;4,00012151559221;2,88817556635386;0,822745485065324;0,999999953898668;0;NA
"Mipep";0,197350265217619;0,173117061347547;0,188028495852957;0,331584597220962;0,100855810165273;0,403732635969043;4,93421848315429;2,88756903498046;0,822820094844415;0,999999953898668;0;NA
"Akap10";-0,123626694696613;-0,01079448562142;0,00204990488991809;-0,296668795410014;-0,0802618539896382;-0,358088602916321;4,53184727058357;2,8862926501845;0,822977075206714;0,999999953898668;0;NA
"Bclaf1";0,0568787486353542;-0,0608683471034397;0,0611665457508385;0,0794005868044394;0,184683655645565;0,308106381435827;5,91593718781131;2,88564449475407;0,823056775929822;0,999999953898668;0;NA
"Actn4";-0,176959915933472;-0,0207273958337647;0,00682107666237854;0,0311082849943766;0,0917620231328773;0,284414581383889;10,0093997091039;2,88442222693755;0,823207045496103;0,999999953898668;0;NA
"Pcyox1l";-0,246159863247783;-0,15990687108957;-0,485635562323661;-0,487257656707934;-0,429435666897171;-0,591489912637054;2,61354773732258;2,88286003201794;0,823399055093427;0,999999953898668;0;NA
"Ythdf1";0,0766588135559511;0,280672544266292;0,155483998126149;0,23640998946456;0,1848793908152;0,370896670203187;5,68077648080769;2,8819472860369;0,82351121394212;0,999999953898668;0;NA
"Dus4l";0,0674468122923459;-0,0743369556351665;-0,0577093879005027;-0,241614185441683;0,0471231862828288;0,552821755901057;1,73719865297524;2,88041627196508;0,823699301399805;0,999999953898668;0;NA
"Klf15";0,0684004180779862;0,3496460086178;0,397018111667475;0,639888146657088;0,164850927992475;-0,409142623156685;0,26551711622242;2,8791213913798;0,823858335819323;0,999999953898668;0;NA
"Bean1";-0,249410394696587;0,117291305106631;-0,426312905149117;-0,435224151558672;0,0752460316226025;-0,820380131007114;0,202077663987977;2,87875455316944;0,823903382807679;0,999999953898668;0;NA
"Cyth1";0,140753660632664;0,201683791243075;0,159923745739915;0,387850509170734;0,28271888149946;0,317323134978604;5,40086887047073;2,87850881895757;0,823933556670826;0,999999953898668;0;NA
"Tead3";0,00525903746636571;-0,100758107986343;-0,0366318472249469;-0,176911845649472;-0,105331137687242;-0,396258874102698;4,88886470098091;2,87832261191054;0,82395642019291;0,999999953898668;0;NA
"Gda";0,106922127069771;0,232359515904221;0,209856378605078;0,228365344756391;0,299466498138993;0,402906326283095;7,27130700921733;2,87660556011915;0,82416721011239;0,999999953898668;0;NA
"Esrp1";0,111240436510554;-0,0631098146951101;0,0825303964092455;-0,161708711887907;-0,0499443417950413;-0,279056252645881;7,72899238948198;2,87643626661157;0,824187989216176;0,999999953898668;0;NA
"A630010A05Rik";0,300811431514249;0,121311655629232;-0,00930156808874159;-0,48387614865551;-0,0186019397121891;-0,790798464514183;-0,331547861418828;2,87612412508835;0,824226299699905;0,999999953898668;0;NA
"Piwil4";0,548524718894781;-0,0821098319783665;-0,468507011353307;-0,0384378485365049;-0,0303045322563453;0,104739337888183;1,15489093189737;2,87607079386371;0,824232845038875;0,999999953898668;0;NA
"Gin1";0,0928155006749037;0,0444053022448464;0,258913741964208;0,457707163758657;0,188216962193842;0,591011501954158;2,36067550925894;2,87587438962866;0,824256949134289;0,999999953898668;0;NA
"Rsbn1l";-0,0230642831472517;-0,0989541568514152;0,21913430824499;-0,24183129664655;0,157194164162109;-0,0225525803072844;4,4281825154888;2,87437930749789;0,824440405682475;0,999999953898668;0;NA
"Ier2";0,260555364839462;0,0358076881926282;0,144686928455276;0,348159680225419;0,11617055755255;0,218165778945466;6,36224915426585;2,87209815088433;0,824720215315566;0,999999953898668;0;NA
"Sepsecs";0,0626515263704686;-0,0204667224824272;-0,119660872641999;-0,0945672947197428;-0,23587845964988;-0,328050721129085;4,84697065515889;2,87137492053183;0,824808901543038;0,999999953898668;0;NA
"Rwdd3";0,975155368439375;0,747956539611838;0,565028762913901;0,820343387424015;0,868722240095412;0,564136281748264;0,668956675153166;2,8710850947436;0,824844437935443;0,999999953898668;0;NA
"Btrc";-0,0312291250279099;-0,0564288044577433;0,00468865215318721;-0,137181694952228;-0,272024314237459;-0,446221288077301;3,7555390236454;2,87028031414428;0,824943103832751;0,999999953898668;0;NA
"Vtcn1";-0,0968558887139166;-0,103836432353917;-0,160049616125081;0,416257804591883;-0,0179950946125176;0,253336439561852;2,61620145650561;2,87011728207505;0,824963089620205;0,999999953898668;0;NA
